dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018
12/02/2020,12,2,2020,0,0,Philippines,PH,PHL,106651922
11/02/2020,11,2,2020,0,0,Philippines,PH,PHL,106651922
10/02/2020,10,2,2020,0,0,Philippines,PH,PHL,106651922
9/02/2020,9,2,2020,0,0,Philippines,PH,PHL,106651922
8/02/2020,8,2,2020,0,0,Philippines,PH,PHL,106651922
7/02/2020,7,2,2020,0,0,Philippines,PH,PHL,106651922
6/02/2020,6,2,2020,1,0,Philippines,PH,PHL,106651922
5/02/2020,5,2,2020,0,0,Philippines,PH,PHL,106651922
4/02/2020,4,2,2020,0,0,Philippines,PH,PHL,106651922
3/02/2020,3,2,2020,0,0,Philippines,PH,PHL,106651922
2/02/2020,2,2,2020,1,1,Philippines,PH,PHL,106651922
1/02/2020,1,2,2020,0,0,Philippines,PH,PHL,106651922
31/01/2020,31,1,2020,0,0,Philippines,PH,PHL,106651922
30/01/2020,30,1,2020,1,0,Philippines,PH,PHL,106651922
29/01/2020,29,1,2020,0,0,Philippines,PH,PHL,106651922
28/01/2020,28,1,2020,0,0,Philippines,PH,PHL,106651922
27/01/2020,27,1,2020,0,0,Philippines,PH,PHL,106651922
26/01/2020,26,1,2020,0,0,Philippines,PH,PHL,106651922
25/01/2020,25,1,2020,0,0,Philippines,PH,PHL,106651922
24/01/2020,24,1,2020,0,0,Philippines,PH,PHL,106651922
23/01/2020,23,1,2020,0,0,Philippines,PH,PHL,106651922
22/01/2020,22,1,2020,0,0,Philippines,PH,PHL,106651922
21/01/2020,21,1,2020,0,0,Philippines,PH,PHL,106651922
20/01/2020,20,1,2020,0,0,Philippines,PH,PHL,106651922
19/01/2020,19,1,2020,0,0,Philippines,PH,PHL,106651922
18/01/2020,18,1,2020,0,0,Philippines,PH,PHL,106651922
17/01/2020,17,1,2020,0,0,Philippines,PH,PHL,106651922
16/01/2020,16,1,2020,0,0,Philippines,PH,PHL,106651922
15/01/2020,15,1,2020,0,0,Philippines,PH,PHL,106651922
14/01/2020,14,1,2020,0,0,Philippines,PH,PHL,106651922
13/01/2020,13,1,2020,0,0,Philippines,PH,PHL,106651922
12/01/2020,12,1,2020,0,0,Philippines,PH,PHL,106651922
11/01/2020,11,1,2020,0,0,Philippines,PH,PHL,106651922
10/01/2020,10,1,2020,0,0,Philippines,PH,PHL,106651922
9/01/2020,9,1,2020,0,0,Philippines,PH,PHL,106651922
8/01/2020,8,1,2020,0,0,Philippines,PH,PHL,106651922
7/01/2020,7,1,2020,0,0,Philippines,PH,PHL,106651922
6/01/2020,6,1,2020,0,0,Philippines,PH,PHL,106651922
5/01/2020,5,1,2020,0,0,Philippines,PH,PHL,106651922
4/01/2020,4,1,2020,0,0,Philippines,PH,PHL,106651922
3/01/2020,3,1,2020,0,0,Philippines,PH,PHL,106651922
2/01/2020,2,1,2020,0,0,Philippines,PH,PHL,106651922
1/01/2020,1,1,2020,0,0,Philippines,PH,PHL,106651922
31/12/2019,31,12,2019,0,0,Philippines,PH,PHL,106651922
11/04/2020,11,4,2020,380,7,Poland,PL,POL,37978548
10/04/2020,10,4,2020,370,15,Poland,PL,POL,37978548
9/04/2020,9,4,2020,357,30,Poland,PL,POL,37978548
8/04/2020,8,4,2020,435,22,Poland,PL,POL,37978548
7/04/2020,7,4,2020,311,13,Poland,PL,POL,37978548
6/04/2020,6,4,2020,475,15,Poland,PL,POL,37978548
5/04/2020,5,4,2020,244,8,Poland,PL,POL,37978548
4/04/2020,4,4,2020,437,14,Poland,PL,POL,37978548
3/04/2020,3,4,2020,392,14,Poland,PL,POL,37978548
2/04/2020,2,4,2020,243,10,Poland,PL,POL,37978548
1/04/2020,1,4,2020,256,2,Poland,PL,POL,37978548
31/03/2020,31,3,2020,193,9,Poland,PL,POL,37978548
30/03/2020,30,3,2020,224,4,Poland,PL,POL,37978548
29/03/2020,29,3,2020,249,2,Poland,PL,POL,37978548
28/03/2020,28,3,2020,168,0,Poland,PL,POL,37978548
27/03/2020,27,3,2020,170,2,Poland,PL,POL,37978548
26/03/2020,26,3,2020,150,4,Poland,PL,POL,37978548
25/03/2020,25,3,2020,152,2,Poland,PL,POL,37978548
24/03/2020,24,3,2020,115,1,Poland,PL,POL,37978548
23/03/2020,23,3,2020,98,2,Poland,PL,POL,37978548
22/03/2020,22,3,2020,111,0,Poland,PL,POL,37978548
21/03/2020,21,3,2020,70,0,Poland,PL,POL,37978548
20/03/2020,20,3,2020,68,0,Poland,PL,POL,37978548
19/03/2020,19,3,2020,49,0,Poland,PL,POL,37978548
18/03/2020,18,3,2020,61,1,Poland,PL,POL,37978548
17/03/2020,17,3,2020,52,1,Poland,PL,POL,37978548
16/03/2020,16,3,2020,21,0,Poland,PL,POL,37978548
15/03/2020,15,3,2020,36,1,Poland,PL,POL,37978548
14/03/2020,14,3,2020,19,1,Poland,PL,POL,37978548
13/03/2020,13,3,2020,18,1,Poland,PL,POL,37978548
12/03/2020,12,3,2020,9,0,Poland,PL,POL,37978548
11/03/2020,11,3,2020,5,0,Poland,PL,POL,37978548
10/03/2020,10,3,2020,6,0,Poland,PL,POL,37978548
9/03/2020,9,3,2020,5,0,Poland,PL,POL,37978548
8/03/2020,8,3,2020,1,0,Poland,PL,POL,37978548
7/03/2020,7,3,2020,4,0,Poland,PL,POL,37978548
4/03/2020,4,3,2020,1,0,Poland,PL,POL,37978548
11/04/2020,11,4,2020,1516,26,Portugal,PT,PRT,10281762
10/04/2020,10,4,2020,815,29,Portugal,PT,PRT,10281762
9/04/2020,9,4,2020,699,35,Portugal,PT,PRT,10281762
8/04/2020,8,4,2020,712,34,Portugal,PT,PRT,10281762
7/04/2020,7,4,2020,452,16,Portugal,PT,PRT,10281762
6/04/2020,6,4,2020,754,29,Portugal,PT,PRT,10281762
5/04/2020,5,4,2020,638,20,Portugal,PT,PRT,10281762
4/04/2020,4,4,2020,852,37,Portugal,PT,PRT,10281762
3/04/2020,3,4,2020,783,22,Portugal,PT,PRT,10281762
2/04/2020,2,4,2020,808,27,Portugal,PT,PRT,10281762
1/04/2020,1,4,2020,1035,20,Portugal,PT,PRT,10281762
31/03/2020,31,3,2020,446,21,Portugal,PT,PRT,10281762
30/03/2020,30,3,2020,792,19,Portugal,PT,PRT,10281762
29/03/2020,29,3,2020,902,24,Portugal,PT,PRT,10281762
28/03/2020,28,3,2020,724,16,Portugal,PT,PRT,10281762
27/03/2020,27,3,2020,549,17,Portugal,PT,PRT,10281762
26/03/2020,26,3,2020,633,10,Portugal,PT,PRT,10281762
25/03/2020,25,3,2020,302,10,Portugal,PT,PRT,10281762
24/03/2020,24,3,2020,460,9,Portugal,PT,PRT,10281762
23/03/2020,23,3,2020,320,2,Portugal,PT,PRT,10281762
22/03/2020,22,3,2020,260,6,Portugal,PT,PRT,10281762
21/03/2020,21,3,2020,235,3,Portugal,PT,PRT,10281762
20/03/2020,20,3,2020,143,1,Portugal,PT,PRT,10281762
19/03/2020,19,3,2020,194,1,Portugal,PT,PRT,10281762
18/03/2020,18,3,2020,117,1,Portugal,PT,PRT,10281762
17/03/2020,17,3,2020,86,0,Portugal,PT,PRT,10281762
16/03/2020,16,3,2020,76,0,Portugal,PT,PRT,10281762
15/03/2020,15,3,2020,57,0,Portugal,PT,PRT,10281762
14/03/2020,14,3,2020,34,0,Portugal,PT,PRT,10281762
13/03/2020,13,3,2020,19,0,Portugal,PT,PRT,10281762
12/03/2020,12,3,2020,18,0,Portugal,PT,PRT,10281762
11/03/2020,11,3,2020,2,0,Portugal,PT,PRT,10281762
10/03/2020,10,3,2020,9,0,Portugal,PT,PRT,10281762
9/03/2020,9,3,2020,9,0,Portugal,PT,PRT,10281762
8/03/2020,8,3,2020,8,0,Portugal,PT,PRT,10281762
7/03/2020,7,3,2020,4,0,Portugal,PT,PRT,10281762
6/03/2020,6,3,2020,4,0,Portugal,PT,PRT,10281762
5/03/2020,5,3,2020,1,0,Portugal,PT,PRT,10281762
4/03/2020,4,3,2020,2,0,Portugal,PT,PRT,10281762
3/03/2020,3,3,2020,2,0,Portugal,PT,PRT,10281762
11/04/2020,11,4,2020,42,6,Puerto_Rico,PR,PRI,3195153
10/04/2020,10,4,2020,63,9,Puerto_Rico,PR,PRI,3195153
9/04/2020,9,4,2020,47,1,Puerto_Rico,PR,PRI,3195153
8/04/2020,8,4,2020,60,2,Puerto_Rico,PR,PRI,3195153
7/04/2020,7,4,2020,38,1,Puerto_Rico,PR,PRI,3195153
6/04/2020,6,4,2020,23,2,Puerto_Rico,PR,PRI,3195153
5/04/2020,5,4,2020,74,3,Puerto_Rico,PR,PRI,3195153
4/04/2020,4,4,2020,62,3,Puerto_Rico,PR,PRI,3195153
3/04/2020,3,4,2020,30,1,Puerto_Rico,PR,PRI,3195153
2/04/2020,2,4,2020,47,3,Puerto_Rico,PR,PRI,3195153
1/04/2020,1,4,2020,65,2,Puerto_Rico,PR,PRI,3195153
31/03/2020,31,3,2020,47,1,Puerto_Rico,PR,PRI,3195153
30/03/2020,30,3,2020,27,2,Puerto_Rico,PR,PRI,3195153
29/03/2020,29,3,2020,36,1,Puerto_Rico,PR,PRI,3195153
28/03/2020,28,3,2020,64,2,Puerto_Rico,PR,PRI,3195153
11/04/2020,11,4,2020,136,0,Qatar,QA,QAT,2781677
10/04/2020,10,4,2020,166,0,Qatar,QA,QAT,2781677
9/04/2020,9,4,2020,153,0,Qatar,QA,QAT,2781677
8/04/2020,8,4,2020,225,2,Qatar,QA,QAT,2781677
7/04/2020,7,4,2020,228,0,Qatar,QA,QAT,2781677
6/04/2020,6,4,2020,279,1,Qatar,QA,QAT,2781677
5/04/2020,5,4,2020,376,0,Qatar,QA,QAT,2781677
4/04/2020,4,4,2020,0,0,Qatar,QA,QAT,2781677
3/04/2020,3,4,2020,114,1,Qatar,QA,QAT,2781677
2/04/2020,2,4,2020,54,0,Qatar,QA,QAT,2781677
1/04/2020,1,4,2020,88,1,Qatar,QA,QAT,2781677
31/03/2020,31,3,2020,59,0,Qatar,QA,QAT,2781677
30/03/2020,30,3,2020,44,0,Qatar,QA,QAT,2781677
29/03/2020,29,3,2020,28,1,Qatar,QA,QAT,2781677
28/03/2020,28,3,2020,13,0,Qatar,QA,QAT,2781677
27/03/2020,27,3,2020,12,0,Qatar,QA,QAT,2781677
26/03/2020,26,3,2020,11,0,Qatar,QA,QAT,2781677
25/03/2020,25,3,2020,25,0,Qatar,QA,QAT,2781677
24/03/2020,24,3,2020,7,0,Qatar,QA,QAT,2781677
23/03/2020,23,3,2020,13,0,Qatar,QA,QAT,2781677
22/03/2020,22,3,2020,11,0,Qatar,QA,QAT,2781677
21/03/2020,21,3,2020,10,0,Qatar,QA,QAT,2781677
20/03/2020,20,3,2020,8,0,Qatar,QA,QAT,2781677
19/03/2020,19,3,2020,10,0,Qatar,QA,QAT,2781677
18/03/2020,18,3,2020,3,0,Qatar,QA,QAT,2781677
17/03/2020,17,3,2020,38,0,Qatar,QA,QAT,2781677
16/03/2020,16,3,2020,64,0,Qatar,QA,QAT,2781677
15/03/2020,15,3,2020,17,0,Qatar,QA,QAT,2781677
14/03/2020,14,3,2020,58,0,Qatar,QA,QAT,2781677
12/03/2020,12,3,2020,238,0,Qatar,QA,QAT,2781677
11/03/2020,11,3,2020,6,0,Qatar,QA,QAT,2781677
10/03/2020,10,3,2020,3,0,Qatar,QA,QAT,2781677
9/03/2020,9,3,2020,3,0,Qatar,QA,QAT,2781677
8/03/2020,8,3,2020,1,0,Qatar,QA,QAT,2781677
7/03/2020,7,3,2020,3,0,Qatar,QA,QAT,2781677
4/03/2020,4,3,2020,5,0,Qatar,QA,QAT,2781677
2/03/2020,2,3,2020,2,0,Qatar,QA,QAT,2781677
1/03/2020,1,3,2020,1,0,Qatar,QA,QAT,2781677
29/02/2020,29,2,2020,0,0,Qatar,QA,QAT,2781677
28/02/2020,28,2,2020,0,0,Qatar,QA,QAT,2781677
27/02/2020,27,2,2020,0,0,Qatar,QA,QAT,2781677
26/02/2020,26,2,2020,0,0,Qatar,QA,QAT,2781677
25/02/2020,25,2,2020,0,0,Qatar,QA,QAT,2781677
24/02/2020,24,2,2020,0,0,Qatar,QA,QAT,2781677
23/02/2020,23,2,2020,0,0,Qatar,QA,QAT,2781677
22/02/2020,22,2,2020,0,0,Qatar,QA,QAT,2781677
21/02/2020,21,2,2020,0,0,Qatar,QA,QAT,2781677
20/02/2020,20,2,2020,0,0,Qatar,QA,QAT,2781677
19/02/2020,19,2,2020,0,0,Qatar,QA,QAT,2781677
18/02/2020,18,2,2020,0,0,Qatar,QA,QAT,2781677
17/02/2020,17,2,2020,0,0,Qatar,QA,QAT,2781677
16/02/2020,16,2,2020,0,0,Qatar,QA,QAT,2781677
15/02/2020,15,2,2020,0,0,Qatar,QA,QAT,2781677
14/02/2020,14,2,2020,0,0,Qatar,QA,QAT,2781677
13/02/2020,13,2,2020,0,0,Qatar,QA,QAT,2781677
12/02/2020,12,2,2020,0,0,Qatar,QA,QAT,2781677
11/02/2020,11,2,2020,0,0,Qatar,QA,QAT,2781677
10/02/2020,10,2,2020,0,0,Qatar,QA,QAT,2781677
9/02/2020,9,2,2020,0,0,Qatar,QA,QAT,2781677
8/02/2020,8,2,2020,0,0,Qatar,QA,QAT,2781677
7/02/2020,7,2,2020,0,0,Qatar,QA,QAT,2781677
6/02/2020,6,2,2020,0,0,Qatar,QA,QAT,2781677
5/02/2020,5,2,2020,0,0,Qatar,QA,QAT,2781677
4/02/2020,4,2,2020,0,0,Qatar,QA,QAT,2781677
3/02/2020,3,2,2020,0,0,Qatar,QA,QAT,2781677
2/02/2020,2,2,2020,0,0,Qatar,QA,QAT,2781677
1/02/2020,1,2,2020,0,0,Qatar,QA,QAT,2781677
31/01/2020,31,1,2020,0,0,Qatar,QA,QAT,2781677
30/01/2020,30,1,2020,0,0,Qatar,QA,QAT,2781677
29/01/2020,29,1,2020,0,0,Qatar,QA,QAT,2781677
28/01/2020,28,1,2020,0,0,Qatar,QA,QAT,2781677
27/01/2020,27,1,2020,0,0,Qatar,QA,QAT,2781677
26/01/2020,26,1,2020,0,0,Qatar,QA,QAT,2781677
25/01/2020,25,1,2020,0,0,Qatar,QA,QAT,2781677
24/01/2020,24,1,2020,0,0,Qatar,QA,QAT,2781677
23/01/2020,23,1,2020,0,0,Qatar,QA,QAT,2781677
22/01/2020,22,1,2020,0,0,Qatar,QA,QAT,2781677
21/01/2020,21,1,2020,0,0,Qatar,QA,QAT,2781677
20/01/2020,20,1,2020,0,0,Qatar,QA,QAT,2781677
19/01/2020,19,1,2020,0,0,Qatar,QA,QAT,2781677
18/01/2020,18,1,2020,0,0,Qatar,QA,QAT,2781677
17/01/2020,17,1,2020,0,0,Qatar,QA,QAT,2781677
16/01/2020,16,1,2020,0,0,Qatar,QA,QAT,2781677
15/01/2020,15,1,2020,0,0,Qatar,QA,QAT,2781677
14/01/2020,14,1,2020,0,0,Qatar,QA,QAT,2781677
13/01/2020,13,1,2020,0,0,Qatar,QA,QAT,2781677
12/01/2020,12,1,2020,0,0,Qatar,QA,QAT,2781677
11/01/2020,11,1,2020,0,0,Qatar,QA,QAT,2781677
10/01/2020,10,1,2020,0,0,Qatar,QA,QAT,2781677
9/01/2020,9,1,2020,0,0,Qatar,QA,QAT,2781677
8/01/2020,8,1,2020,0,0,Qatar,QA,QAT,2781677
7/01/2020,7,1,2020,0,0,Qatar,QA,QAT,2781677
6/01/2020,6,1,2020,0,0,Qatar,QA,QAT,2781677
5/01/2020,5,1,2020,0,0,Qatar,QA,QAT,2781677
4/01/2020,4,1,2020,0,0,Qatar,QA,QAT,2781677
3/01/2020,3,1,2020,0,0,Qatar,QA,QAT,2781677
2/01/2020,2,1,2020,0,0,Qatar,QA,QAT,2781677
1/01/2020,1,1,2020,0,0,Qatar,QA,QAT,2781677
31/12/2019,31,12,2019,0,0,Qatar,QA,QAT,2781677
11/04/2020,11,4,2020,265,28,Romania,RO,ROU,19473936
10/04/2020,10,4,2020,441,20,Romania,RO,ROU,19473936
9/04/2020,9,4,2020,344,27,Romania,RO,ROU,19473936
8/04/2020,8,4,2020,360,25,Romania,RO,ROU,19473936
7/04/2020,7,4,2020,193,9,Romania,RO,ROU,19473936
6/04/2020,6,4,2020,251,7,Romania,RO,ROU,19473936
5/04/2020,5,4,2020,430,8,Romania,RO,ROU,19473936
4/04/2020,4,4,2020,445,39,Romania,RO,ROU,19473936
3/04/2020,3,4,2020,278,9,Romania,RO,ROU,19473936
2/04/2020,2,4,2020,215,16,Romania,RO,ROU,19473936
1/04/2020,1,4,2020,293,25,Romania,RO,ROU,19473936
31/03/2020,31,3,2020,192,4,Romania,RO,ROU,19473936
30/03/2020,30,3,2020,308,11,Romania,RO,ROU,19473936
29/03/2020,29,3,2020,160,5,Romania,RO,ROU,19473936
28/03/2020,28,3,2020,263,7,Romania,RO,ROU,19473936
27/03/2020,27,3,2020,123,4,Romania,RO,ROU,19473936
26/03/2020,26,3,2020,144,2,Romania,RO,ROU,19473936
25/03/2020,25,3,2020,186,4,Romania,RO,ROU,19473936
24/03/2020,24,3,2020,143,5,Romania,RO,ROU,19473936
23/03/2020,23,3,2020,66,2,Romania,RO,ROU,19473936
22/03/2020,22,3,2020,59,0,Romania,RO,ROU,19473936
21/03/2020,21,3,2020,31,0,Romania,RO,ROU,19473936
20/03/2020,20,3,2020,17,0,Romania,RO,ROU,19473936
19/03/2020,19,3,2020,43,0,Romania,RO,ROU,19473936
18/03/2020,18,3,2020,33,0,Romania,RO,ROU,19473936
17/03/2020,17,3,2020,45,0,Romania,RO,ROU,19473936
16/03/2020,16,3,2020,26,0,Romania,RO,ROU,19473936
15/03/2020,15,3,2020,24,0,Romania,RO,ROU,19473936
14/03/2020,14,3,2020,25,0,Romania,RO,ROU,19473936
13/03/2020,13,3,2020,19,0,Romania,RO,ROU,19473936
12/03/2020,12,3,2020,20,0,Romania,RO,ROU,19473936
11/03/2020,11,3,2020,8,0,Romania,RO,ROU,19473936
10/03/2020,10,3,2020,2,0,Romania,RO,ROU,19473936
9/03/2020,9,3,2020,2,0,Romania,RO,ROU,19473936
8/03/2020,8,3,2020,6,0,Romania,RO,ROU,19473936
7/03/2020,7,3,2020,1,0,Romania,RO,ROU,19473936
6/03/2020,6,3,2020,2,0,Romania,RO,ROU,19473936
4/03/2020,4,3,2020,1,0,Romania,RO,ROU,19473936
2/03/2020,2,3,2020,0,0,Romania,RO,ROU,19473936
1/03/2020,1,3,2020,0,0,Romania,RO,ROU,19473936
29/02/2020,29,2,2020,2,0,Romania,RO,ROU,19473936
28/02/2020,28,2,2020,0,0,Romania,RO,ROU,19473936
27/02/2020,27,2,2020,1,0,Romania,RO,ROU,19473936
26/02/2020,26,2,2020,0,0,Romania,RO,ROU,19473936
25/02/2020,25,2,2020,0,0,Romania,RO,ROU,19473936
24/02/2020,24,2,2020,0,0,Romania,RO,ROU,19473936
23/02/2020,23,2,2020,0,0,Romania,RO,ROU,19473936
22/02/2020,22,2,2020,0,0,Romania,RO,ROU,19473936
21/02/2020,21,2,2020,0,0,Romania,RO,ROU,19473936
20/02/2020,20,2,2020,0,0,Romania,RO,ROU,19473936
19/02/2020,19,2,2020,0,0,Romania,RO,ROU,19473936
18/02/2020,18,2,2020,0,0,Romania,RO,ROU,19473936
17/02/2020,17,2,2020,0,0,Romania,RO,ROU,19473936
16/02/2020,16,2,2020,0,0,Romania,RO,ROU,19473936
15/02/2020,15,2,2020,0,0,Romania,RO,ROU,19473936
14/02/2020,14,2,2020,0,0,Romania,RO,ROU,19473936
13/02/2020,13,2,2020,0,0,Romania,RO,ROU,19473936
12/02/2020,12,2,2020,0,0,Romania,RO,ROU,19473936
11/02/2020,11,2,2020,0,0,Romania,RO,ROU,19473936
10/02/2020,10,2,2020,0,0,Romania,RO,ROU,19473936
9/02/2020,9,2,2020,0,0,Romania,RO,ROU,19473936
8/02/2020,8,2,2020,0,0,Romania,RO,ROU,19473936
7/02/2020,7,2,2020,0,0,Romania,RO,ROU,19473936
6/02/2020,6,2,2020,0,0,Romania,RO,ROU,19473936
5/02/2020,5,2,2020,0,0,Romania,RO,ROU,19473936
4/02/2020,4,2,2020,0,0,Romania,RO,ROU,19473936
3/02/2020,3,2,2020,0,0,Romania,RO,ROU,19473936
2/02/2020,2,2,2020,0,0,Romania,RO,ROU,19473936
1/02/2020,1,2,2020,0,0,Romania,RO,ROU,19473936
31/01/2020,31,1,2020,0,0,Romania,RO,ROU,19473936
30/01/2020,30,1,2020,0,0,Romania,RO,ROU,19473936
29/01/2020,29,1,2020,0,0,Romania,RO,ROU,19473936
28/01/2020,28,1,2020,0,0,Romania,RO,ROU,19473936
27/01/2020,27,1,2020,0,0,Romania,RO,ROU,19473936
26/01/2020,26,1,2020,0,0,Romania,RO,ROU,19473936
25/01/2020,25,1,2020,0,0,Romania,RO,ROU,19473936
24/01/2020,24,1,2020,0,0,Romania,RO,ROU,19473936
23/01/2020,23,1,2020,0,0,Romania,RO,ROU,19473936
22/01/2020,22,1,2020,0,0,Romania,RO,ROU,19473936
21/01/2020,21,1,2020,0,0,Romania,RO,ROU,19473936
20/01/2020,20,1,2020,0,0,Romania,RO,ROU,19473936
19/01/2020,19,1,2020,0,0,Romania,RO,ROU,19473936
18/01/2020,18,1,2020,0,0,Romania,RO,ROU,19473936
17/01/2020,17,1,2020,0,0,Romania,RO,ROU,19473936
16/01/2020,16,1,2020,0,0,Romania,RO,ROU,19473936
15/01/2020,15,1,2020,0,0,Romania,RO,ROU,19473936
14/01/2020,14,1,2020,0,0,Romania,RO,ROU,19473936
13/01/2020,13,1,2020,0,0,Romania,RO,ROU,19473936
12/01/2020,12,1,2020,0,0,Romania,RO,ROU,19473936
11/01/2020,11,1,2020,0,0,Romania,RO,ROU,19473936
10/01/2020,10,1,2020,0,0,Romania,RO,ROU,19473936
9/01/2020,9,1,2020,0,0,Romania,RO,ROU,19473936
8/01/2020,8,1,2020,0,0,Romania,RO,ROU,19473936
7/01/2020,7,1,2020,0,0,Romania,RO,ROU,19473936
6/01/2020,6,1,2020,0,0,Romania,RO,ROU,19473936
5/01/2020,5,1,2020,0,0,Romania,RO,ROU,19473936
4/01/2020,4,1,2020,0,0,Romania,RO,ROU,19473936
3/01/2020,3,1,2020,0,0,Romania,RO,ROU,19473936
2/01/2020,2,1,2020,0,0,Romania,RO,ROU,19473936
1/01/2020,1,1,2020,0,0,Romania,RO,ROU,19473936
31/12/2019,31,12,2019,0,0,Romania,RO,ROU,19473936
11/04/2020,11,4,2020,1786,18,Russia,RU,RUS,144478050
10/04/2020,10,4,2020,1459,13,Russia,RU,RUS,144478050
9/04/2020,9,4,2020,1175,5,Russia,RU,RUS,144478050
8/04/2020,8,4,2020,1154,11,Russia,RU,RUS,144478050
7/04/2020,7,4,2020,954,2,Russia,RU,RUS,144478050
6/04/2020,6,4,2020,658,2,Russia,RU,RUS,144478050
5/04/2020,5,4,2020,582,9,Russia,RU,RUS,144478050
4/04/2020,4,4,2020,601,4,Russia,RU,RUS,144478050
3/04/2020,3,4,2020,771,6,Russia,RU,RUS,144478050
2/04/2020,2,4,2020,440,7,Russia,RU,RUS,144478050
1/04/2020,1,4,2020,501,7,Russia,RU,RUS,144478050
31/03/2020,31,3,2020,302,2,Russia,RU,RUS,144478050
30/03/2020,30,3,2020,270,3,Russia,RU,RUS,144478050
29/03/2020,29,3,2020,228,1,Russia,RU,RUS,144478050
28/03/2020,28,3,2020,196,2,Russia,RU,RUS,144478050
27/03/2020,27,3,2020,182,2,Russia,RU,RUS,144478050
26/03/2020,26,3,2020,163,0,Russia,RU,RUS,144478050
25/03/2020,25,3,2020,57,0,Russia,RU,RUS,144478050
24/03/2020,24,3,2020,0,0,Russia,RU,RUS,144478050
23/03/2020,23,3,2020,132,0,Russia,RU,RUS,144478050
22/03/2020,22,3,2020,53,0,Russia,RU,RUS,144478050
21/03/2020,21,3,2020,54,0,Russia,RU,RUS,144478050
20/03/2020,20,3,2020,52,0,Russia,RU,RUS,144478050
19/03/2020,19,3,2020,33,0,Russia,RU,RUS,144478050
18/03/2020,18,3,2020,21,0,Russia,RU,RUS,144478050
17/03/2020,17,3,2020,30,0,Russia,RU,RUS,144478050
16/03/2020,16,3,2020,4,0,Russia,RU,RUS,144478050
15/03/2020,15,3,2020,14,0,Russia,RU,RUS,144478050
14/03/2020,14,3,2020,15,0,Russia,RU,RUS,144478050
13/03/2020,13,3,2020,5,0,Russia,RU,RUS,144478050
12/03/2020,12,3,2020,15,0,Russia,RU,RUS,144478050
10/03/2020,10,3,2020,0,0,Russia,RU,RUS,144478050
7/03/2020,7,3,2020,6,0,Russia,RU,RUS,144478050
4/03/2020,4,3,2020,1,0,Russia,RU,RUS,144478050
3/03/2020,3,3,2020,1,0,Russia,RU,RUS,144478050
2/03/2020,2,3,2020,0,0,Russia,RU,RUS,144478050
1/03/2020,1,3,2020,0,0,Russia,RU,RUS,144478050
29/02/2020,29,2,2020,0,0,Russia,RU,RUS,144478050
28/02/2020,28,2,2020,0,0,Russia,RU,RUS,144478050
27/02/2020,27,2,2020,0,0,Russia,RU,RUS,144478050
26/02/2020,26,2,2020,0,0,Russia,RU,RUS,144478050
25/02/2020,25,2,2020,0,0,Russia,RU,RUS,144478050
24/02/2020,24,2,2020,0,0,Russia,RU,RUS,144478050
23/02/2020,23,2,2020,0,0,Russia,RU,RUS,144478050
22/02/2020,22,2,2020,0,0,Russia,RU,RUS,144478050
21/02/2020,21,2,2020,0,0,Russia,RU,RUS,144478050
20/02/2020,20,2,2020,0,0,Russia,RU,RUS,144478050
19/02/2020,19,2,2020,0,0,Russia,RU,RUS,144478050
18/02/2020,18,2,2020,0,0,Russia,RU,RUS,144478050
17/02/2020,17,2,2020,0,0,Russia,RU,RUS,144478050
16/02/2020,16,2,2020,0,0,Russia,RU,RUS,144478050
15/02/2020,15,2,2020,0,0,Russia,RU,RUS,144478050
14/02/2020,14,2,2020,0,0,Russia,RU,RUS,144478050
13/02/2020,13,2,2020,0,0,Russia,RU,RUS,144478050
12/02/2020,12,2,2020,0,0,Russia,RU,RUS,144478050
11/02/2020,11,2,2020,0,0,Russia,RU,RUS,144478050
10/02/2020,10,2,2020,0,0,Russia,RU,RUS,144478050
9/02/2020,9,2,2020,0,0,Russia,RU,RUS,144478050
8/02/2020,8,2,2020,0,0,Russia,RU,RUS,144478050
7/02/2020,7,2,2020,0,0,Russia,RU,RUS,144478050
6/02/2020,6,2,2020,0,0,Russia,RU,RUS,144478050
5/02/2020,5,2,2020,0,0,Russia,RU,RUS,144478050
4/02/2020,4,2,2020,0,0,Russia,RU,RUS,144478050
3/02/2020,3,2,2020,0,0,Russia,RU,RUS,144478050
2/02/2020,2,2,2020,0,0,Russia,RU,RUS,144478050
1/02/2020,1,2,2020,2,0,Russia,RU,RUS,144478050
31/01/2020,31,1,2020,0,0,Russia,RU,RUS,144478050
30/01/2020,30,1,2020,0,0,Russia,RU,RUS,144478050
29/01/2020,29,1,2020,0,0,Russia,RU,RUS,144478050
28/01/2020,28,1,2020,0,0,Russia,RU,RUS,144478050
27/01/2020,27,1,2020,0,0,Russia,RU,RUS,144478050
26/01/2020,26,1,2020,0,0,Russia,RU,RUS,144478050
25/01/2020,25,1,2020,0,0,Russia,RU,RUS,144478050
24/01/2020,24,1,2020,0,0,Russia,RU,RUS,144478050
23/01/2020,23,1,2020,0,0,Russia,RU,RUS,144478050
22/01/2020,22,1,2020,0,0,Russia,RU,RUS,144478050
21/01/2020,21,1,2020,0,0,Russia,RU,RUS,144478050
20/01/2020,20,1,2020,0,0,Russia,RU,RUS,144478050
19/01/2020,19,1,2020,0,0,Russia,RU,RUS,144478050
